,Price_Change,Avg_G_Price,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product,Gamma,Factor,Production_Change,Avg_Production,Load_Change,Avg_Load,CaptureRate_Change,Avg_G_Capture_Rate,Load_CaptureRate_Change,Avg_Load_Capture_Rate
233,1.4,0.08611111960270466,0.1,0.9,56.79570393470027,29.999999965506525,107.10730291717334,-311.54548548522723,92.56804306349107,-326.1180094031418,211.87371196655988,0.9999999988502175,Price Sensitivity (Expected),,,,,,,,
234,,,0.1,0.9,55.130544895037666,29.9999999666197,62.22895048428587,-299.432669543178,55.976087727618626,-305.71877175903205,39.30613443011717,0.9999999988873234,Production (Expected),0.6,56.80700928544175,,,,,,
235,,,0.1,0.9,55.09945375500276,29.99999996620899,72.62250603833637,-298.38176249810635,65.31459113858573,-305.71877175903205,53.61823929752735,0.999999998873633,Production (Expected),0.7,66.27048774565624,,,,,,
236,,,0.1,0.9,55.06457367760779,29.99999996572207,82.99858133096379,-297.34891497091064,74.65258208470141,-305.71877175903205,69.85481844498536,0.9999999988574023,Production (Expected),0.8,75.73396620587074,,,,,,
237,,,0.1,0.9,55.04713947991683,29.999999965372474,88.1816770312157,-296.8357394398615,79.32126546949083,-305.71877175903205,78.70732226395424,0.9999999988457491,Production (Expected),0.85,80.46570543597798,,,,,,
238,,,0.1,0.9,55.028782398905044,29.999999965254062,93.359907236878,-296.32675049155995,83.98992994373971,-305.71877175903205,88.00302601288551,0.999999998841802,Production (Expected),0.9,85.19744466608525,,,,,,
239,,,0.1,0.9,55.011156822507694,29.999999965312334,98.53597327669381,-295.8193829717485,88.65859441798861,-305.71877175903205,97.7800135216179,0.9999999988437445,Production (Expected),0.95,89.92918389619248,,,,,,
240,,,0.1,0.9,54.99428975290729,29.999999965235986,103.71013374957663,-295.312593763231,93.32715418383083,-305.71877175903205,108.04713348791583,0.9999999988411995,Production (Expected),1.0,94.66092312629972,,,,,,
241,,,0.1,0.9,54.97411039125427,29.99999996466424,108.8745419063622,-294.8090877699486,97.99554901512538,-305.71877175903205,118.68637456287928,0.9999999988221413,Production (Expected),1.05,99.39266235640697,,,,,,
242,,,0.1,0.9,54.955910049826564,29.99999996455131,114.03923739728386,-294.3126980942359,102.66380020863504,-305.71877175903205,129.74907454299023,0.999999998818377,Production (Expected),1.1,104.12440158651421,,,,,,
243,,,0.1,0.9,54.934950264948085,29.999999963893078,119.19450084534478,-293.81777257876894,107.33198249359928,-305.71877175903205,141.17582117997924,0.999999998796436,Production (Expected),1.15,108.85614081662146,,,,,,
244,,,0.1,0.9,54.91551021573202,29.999999963987875,124.3492384936911,-293.33131307442943,112.00016477856354,-305.71877175903205,152.97364043925484,0.9999999987995959,Production (Expected),1.2,113.58788004672874,,,,,,
245,,,0.1,0.9,54.880840472307156,29.999999964140684,134.658006270493,-292.3580075153973,121.33539710261732,-305.71877175903205,178.00024020207408,0.9999999988046895,Production (Expected),1.3,123.05135850694322,,,,,,
246,,,0.1,0.9,54.84919783425215,29.999999963777686,144.96165056803136,-291.3959757518762,130.67047321301607,-305.71877175903205,204.68961795796886,0.9999999987925895,Production (Expected),1.4,132.51483696715772,,,,,,
247,,,0.1,0.9,54.96381135676427,29.999999965048328,103.80350150691338,-295.23957196127196,93.33831014938299,-305.71877175903205,109.66683115735306,0.9999999988349443,Production (Std),0.6,94.65046771663779,,,,,,
248,,,0.1,0.9,54.97163764226908,29.999999965096542,103.78056545315896,-295.25822427508814,93.33633452680792,-305.71877175903205,109.25237353837056,0.9999999988365514,Production (Std),0.7,94.65308156905328,,,,,,
249,,,0.1,0.9,54.97944433403086,29.999999965144635,103.75758168256752,-295.27683540145597,93.33426240412544,-305.71877175903205,108.83963654018805,0.9999999988381545,Production (Std),0.8,94.65569542146878,,,,,,
250,,,0.1,0.9,54.98325473169435,29.999999965168094,103.74591039946017,-295.2859637010222,93.33286714779331,-305.71877175903205,108.63728154439534,0.9999999988389364,Production (Std),0.85,94.65700234767651,,,,,,
251,,,0.1,0.9,54.9869565294197,29.999999965190877,103.73403162596823,-295.2948857039291,93.3310566447644,-305.71877175903205,108.43942583815563,0.9999999988396959,Production (Std),0.9,94.65830927388426,,,,,,
252,,,0.1,0.9,54.99064502406772,29.99999996521357,103.72212522066735,-295.30378158158135,93.32919061269753,-305.71877175903205,108.24231185689317,0.9999999988404523,Production (Std),0.95,94.65961620009199,,,,,,
253,,,0.1,0.9,54.99428975290729,29.999999965235986,103.71013374957663,-295.312593763231,93.32715418383083,-305.71877175903205,108.04713348791583,0.9999999988411995,Production (Std),1.0,94.66092312629972,,,,,,
254,,,0.1,0.9,54.99789334485692,29.999999965258134,103.69806221454185,-295.32132723469294,93.32495736260049,-305.71877175903205,107.85378224321316,0.9999999988419378,Production (Std),1.05,94.66223005250747,,,,,,
255,,,0.1,0.9,55.00147054706587,29.99999996528014,103.6859384584657,-295.33000988122245,93.32265583296348,-305.71877175903205,107.66167546878407,0.9999999988426713,Production (Std),1.1,94.66353697871521,,,,,,
256,,,0.1,0.9,55.005049121863465,29.999999965302163,103.67381483509645,-295.3386941744159,93.32035430332645,-305.71877175903205,107.469723589034,0.9999999988434054,Production (Std),1.15,94.66484390492295,,,,,,
257,,,0.1,0.9,55.00862906927243,29.999999965324193,103.66169134306429,-295.3473801137712,93.31805277368942,-305.71877175903205,107.2779266400127,0.9999999988441397,Production (Std),1.2,94.66615083113068,,,,,,
258,,,0.1,0.9,55.015771034399194,29.999999965368158,103.637403214756,-295.36471527541147,93.3133666396993,-305.71877175903205,106.89565783710195,0.9999999988456053,Production (Std),1.3,94.66876468354616,,,,,,
259,,,0.1,0.9,55.022771843414155,29.999999965411227,103.61283947641142,-295.3817800130623,93.30812827621345,-305.71877175903205,106.51971462104822,0.9999999988470409,Production (Std),1.4,94.67137853596165,,,,,,
260,,,0.1,0.9,54.73711771313887,29.999999957168573,103.22514982032698,-173.80472377582106,93.32715418383083,-183.73870068855595,98.32646013530344,0.9999999985722857,Load Sensitivity (Expected),,,0.6,86.56060929400454,,,,
261,,,0.1,0.9,54.86519814126427,29.999999962768403,103.46668832292343,-204.06097015439585,93.32715418383083,-214.22656983527952,103.07444500866887,0.9999999987589467,Load Sensitivity (Expected),,,0.7,100.97740611971606,,,,
262,,,0.1,0.9,54.92403568254768,29.99999996431074,103.57764619364012,-234.44165175552837,93.32715418383083,-244.7170855172451,105.32825167180195,0.999999998810358,Load Sensitivity (Expected),,,0.8,115.3942029454276,,,,
263,,,0.1,0.9,54.94483297371462,29.999999964217757,103.61686644458715,-249.65033509171795,93.32715418383083,-259.9659907369885,106.14512837088039,0.9999999988072585,Load Sensitivity (Expected),,,0.85,122.60260135828335,,,,
264,,,0.1,0.9,54.96413566262541,29.999999964446626,103.65326812299757,-264.8593300488563,93.32715418383083,-275.21497143096786,106.93353282483427,0.9999999988148875,Load Sensitivity (Expected),,,0.9,129.8109997711391,,,,
265,,,0.1,0.9,54.97900615212829,29.999999964682164,103.68131140647583,-280.0801229847817,93.32715418383083,-290.4648741788458,107.52534658138958,0.9999999988227388,Load Sensitivity (Expected),,,0.95,137.01939818399487,,,,
266,,,0.1,0.9,54.99428975290729,29.999999965235986,103.71013374957663,-295.312593763231,93.32715418383083,-305.71877175903205,108.04713348791583,0.9999999988411995,Load Sensitivity (Expected),,,1.0,144.22779659685062,,,,
267,,,0.1,0.9,55.00566050308711,29.999999965366825,103.73157710356953,-310.5463141779694,93.32715418383083,-320.97277677917555,108.48132645978762,0.9999999988455609,Load Sensitivity (Expected),,,1.05,151.43619500970638,,,,
268,,,0.1,0.9,55.01606399602584,29.999999965233854,103.75119637032924,-325.7806874953379,93.32715418383083,-336.22679206681335,108.89063473763424,0.9999999988411284,Load Sensitivity (Expected),,,1.1,158.64459342256214,,,,
269,,,0.1,0.9,55.02544460453389,29.99999996534786,103.76888664632224,-341.0165524641691,93.32715418383083,-351.4809294155934,109.26622451343407,0.9999999988449287,Load Sensitivity (Expected),,,1.15,165.8529918354179,,,,
270,,,0.1,0.9,55.03487440406783,29.99999996528885,103.78666968840405,-356.2531536283329,93.32715418383083,-366.7353521883637,109.63871836065762,0.9999999988429616,Load Sensitivity (Expected),,,1.2,173.06139024827368,,,,
271,,,0.1,0.9,55.050276942095465,29.999999965958615,103.81571632751752,-386.7300316961963,93.32715418383083,-397.24419773390434,110.27848387554083,0.9999999988652872,Load Sensitivity (Expected),,,1.3,187.47818707398517,,,,
272,,,0.1,0.9,55.059412772926926,29.999999965917883,103.83294499325854,-417.22091120717187,93.32715418383083,-427.7538283771551,110.65662440087333,0.9999999988639294,Load Sensitivity (Expected),,,1.4,201.89498389969674,,,,
273,,,0.1,0.9,54.9648208131063,29.99999996468093,103.65456020353659,-295.1110834321922,93.32715418383083,-305.47122616446404,106.99340041827539,0.9999999988226977,Load Sensitivity (Std),,,0.6,144.20386526095646,,,,
274,,,0.1,0.9,54.9716921446028,29.999999964636622,103.6675183981107,-295.1565532208079,93.32715418383083,-305.52969528033753,107.26206694200172,0.9999999988212207,Load Sensitivity (Std),,,0.7,144.20984809493,,,,
275,,,0.1,0.9,54.97952964710866,29.99999996458607,103.68229863138826,-295.20385082397604,93.32715418383083,-305.59181996890726,107.56892101253247,0.9999999988195357,Load Sensitivity (Std),,,0.8,144.21583092890353,,,,
276,,,0.1,0.9,54.983553573866544,29.999999964560118,103.68988709163166,-295.2276985979124,93.32715418383083,-305.6232802510011,107.72663609219283,0.9999999988186706,Load Sensitivity (Std),,,0.85,144.21882234589032,,,,
277,,,0.1,0.9,54.987623862958245,29.99999996453387,103.69756298356755,-295.25163408069915,93.32715418383083,-305.6549159176596,107.88628550815582,0.9999999988177957,Load Sensitivity (Std),,,0.9,144.22181376287708,,,,
278,,,0.1,0.9,54.9909335539208,29.99999996460544,103.70380451327318,-295.2795281535327,93.32715418383083,-305.6868387045987,107.9930224583281,0.9999999988201813,Load Sensitivity (Std),,,0.95,144.22480517986384,,,,
279,,,0.1,0.9,54.99428975290729,29.999999965235986,103.71013374957663,-295.312593763231,93.32715418383083,-305.71877175903205,108.04713348791583,0.9999999988411995,Load Sensitivity (Std),,,1.0,144.22779659685062,,,,
280,,,0.1,0.9,54.99555992754363,29.999999965227964,103.71252908883359,-295.34223409878757,93.32715418383083,-305.75081276679737,108.09699169549602,0.9999999988409322,Load Sensitivity (Std),,,1.05,144.23078801383738,,,,
281,,,0.1,0.9,54.99773239444713,29.99999996521424,103.7166260020529,-295.3735798102489,93.32715418383083,-305.78626471286043,108.18229634770914,0.9999999988404746,Load Sensitivity (Std),,,1.1,144.23377943082417,,,,
282,,,0.1,0.9,54.99830686684913,29.999999965427456,103.71770936203741,-295.40723883653254,93.32715418383083,-305.8229306598275,108.22482060914115,0.9999999988475818,Load Sensitivity (Std),,,1.15,144.23677084781093,,,,
283,,,0.1,0.9,54.998311614642915,29.999999965428707,103.7177183155915,-295.4438974633918,93.32715418383083,-305.85959660679447,108.22498992665003,0.9999999988476236,Load Sensitivity (Std),,,1.2,144.2397622647977,,,,
284,,,0.1,0.9,54.996352461167184,29.999999965193414,103.71402367614158,-295.5213334882445,93.32715418383083,-305.934159270609,108.15666244758813,0.9999999988397804,Load Sensitivity (Std),,,1.3,144.24574509877124,,,,
285,,,0.1,0.9,54.99215480914805,29.99999996526015,103.70610759880344,-295.60879815262535,93.32715418383083,-306.0147965328799,108.00337242494268,0.9999999988420051,Load Sensitivity (Std),,,1.4,144.2517279327448,,,,
286,,,0.1,0.9,,,,,,,,,Prod. Capture Rate (Expected),,,,,0.6,,,
287,,,0.1,0.9,40.000000008405536,29.999999963591776,75.4333835258983,-301.25987014238603,65.29265930070093,-305.71877175903205,45.216491641693935,0.9999999987863926,Prod. Capture Rate (Expected),,,,,0.7,0.4177385700852802,,
288,,,0.1,0.9,43.99245435730634,29.99999996462541,82.96249203076417,-297.37558140976824,74.63834644488087,-305.71877175903205,69.44993111800848,0.999999998820847,Prod. Capture Rate (Expected),,,,,0.8,0.4773170088297192,,
289,,,0.1,0.9,46.74310034386317,29.999999964831602,88.14975537113858,-296.86010995420753,79.31084207381932,-305.71877175903205,78.30094362311775,0.9999999988277201,Prod. Capture Rate (Expected),,,,,0.85,0.5071062282019387,,
290,,,0.1,0.9,49.49354413781783,29.999999964982653,93.33663740970279,-296.34436066904107,83.98312459562166,-305.71877175903205,87.68367425469492,0.9999999988327551,Prod. Capture Rate (Expected),,,,,0.9,0.5368954475741582,,
291,,,0.1,0.9,52.24391706368799,29.999999965116388,98.52338580278195,-295.82847743977686,88.65513983131794,-305.71877175903205,97.59985707258338,0.9999999988372129,Prod. Capture Rate (Expected),,,,,0.95,0.5666846669463778,,
292,,,0.1,0.9,54.99428975290729,29.999999965235986,103.71013374957663,-295.312593763231,93.32715418383083,-305.71877175903205,108.04713348791583,0.9999999988411995,Prod. Capture Rate (Expected),,,,,1.0,0.5964738863185973,,
293,,,0.1,0.9,57.744472330289604,29.999999965342436,108.89652317689342,-294.7963507661443,97.99845152477289,-305.71877175903205,119.03332659511608,0.9999999988447479,Prod. Capture Rate (Expected),,,,,1.05,0.6262631056908167,,
294,,,0.1,0.9,60.494521027170066,29.99999996543793,114.08266012772914,-294.27985472845216,102.6692440991471,-305.71877175903205,130.55711898644066,0.999999998847931,Prod. Capture Rate (Expected),,,,,1.1,0.6560523250630362,,
295,,,0.1,0.9,63.24285354188995,29.999999965220294,119.26556064279177,-293.76243035427484,107.33935280653411,-305.71877175903205,142.59381255438737,0.9999999988406765,Prod. Capture Rate (Expected),,,,,1.15,0.6858415444352558,,
296,,,0.1,0.9,65.99150286181677,29.999999965311297,124.44905860016914,-293.24743932938276,112.00915762415853,-305.71877175903205,155.14214046374698,0.9999999988437099,Prod. Capture Rate (Expected),,,,,1.2,0.7156307638074754,,
297,,,0.1,0.9,71.48718315647123,29.999999965241837,134.8130025834907,-292.2208030601846,121.34874845862404,-305.71877175903205,181.74008073077752,0.9999999988413946,Prod. Capture Rate (Expected),,,,,1.3,0.7752092025519144,,
298,,,0.1,0.9,76.98045763104403,29.999999965318118,145.17240958814884,-291.20101996115613,130.6883392930895,-305.71877175903205,210.2761375666587,0.9999999988439372,Prod. Capture Rate (Expected),,,,,1.4,0.8347876412963534,,
299,,,0.1,0.9,54.945032861683885,29.99999996216708,103.61724339966064,-173.32500992908695,93.32715418383083,-183.64312331520196,106.17430728217133,0.9999999987389027,Load. Capture Rate (Expected),,,,,,,0.6,0.6248006030020277
300,,,0.1,0.9,54.965725244295776,29.999999963347356,103.65626581078028,-203.78349953280826,93.32715418383083,-214.14300610391646,107.00449977309297,0.9999999987782452,Load. Capture Rate (Expected),,,,,,,0.7,0.7289080694909512
301,,,0.1,0.9,54.97810316707879,29.99999996404753,103.67960852586062,-234.27248714481328,93.32715418383083,-244.6512784778579,107.44596340079873,0.9999999988015843,Load. Capture Rate (Expected),,,,,,,0.8,0.8330155359798745
302,,,0.1,0.9,54.98186730625094,29.999999964331543,103.68670706977696,-249.52519923042644,93.32715418383083,-259.9143752942233,107.62721887430929,0.9999999988110514,Load. Capture Rate (Expected),,,,,,,0.85,0.8850692692243364
303,,,0.1,0.9,54.98582512705024,29.99999996463157,103.69417086520906,-264.78328745510953,93.32715418383083,-275.1810184321506,107.79345048746804,0.9999999988210523,Load. Capture Rate (Expected),,,,,,,0.9,0.9371230024687982
304,,,0.1,0.9,54.98934036887248,29.99999996461565,103.7008000298104,-280.0447678439173,93.32715418383083,-290.4490652546442,107.9304966151229,0.9999999988205217,Load. Capture Rate (Expected),,,,,,,0.95,0.9891767357132598
305,,,0.1,0.9,54.99428975290729,29.999999965235986,103.71013374957663,-295.312593763231,93.32715418383083,-305.71877175903205,108.04713348791583,0.9999999988411995,Load. Capture Rate (Expected),,,,,,,1.0,1.0412304689577219
306,,,0.1,0.9,54.99653739829537,29.9999999652218,103.7143724369821,-310.58022082712034,93.32715418383083,-320.99064691353925,108.13536786793269,0.9999999988407267,Load. Capture Rate (Expected),,,,,,,1.05,1.0932842022021831
307,,,0.1,0.9,54.9988551066726,29.999999965342084,103.71874325163375,-325.8489587721603,93.32715418383083,-336.2625415350967,108.21367279599103,0.9999999988447361,Load. Capture Rate (Expected),,,,,,,1.1,1.145337935446645
308,,,0.1,0.9,55.00073555418616,29.99999996533026,103.72228946458831,-341.1176215583504,93.32715418383083,-351.53475802452897,108.28754280403842,0.999999998844342,Load. Capture Rate (Expected),,,,,,,1.15,1.1973916686911066
309,,,0.1,0.9,55.00233376471668,29.999999965492492,103.7253034253281,-356.3862753233383,93.32715418383083,-366.8069745139613,108.35598538484768,0.9999999988497498,Load. Capture Rate (Expected),,,,,,,1.2,1.2494454019355685
310,,,0.1,0.9,55.00575737766676,29.999999965471073,103.73175979303184,-386.9276153265967,93.32715418383083,-397.35478490309356,108.4905870637093,0.9999999988490358,Load. Capture Rate (Expected),,,,,,,1.3,1.353552868424492
311,,,0.1,0.9,55.0092086328009,29.999999965449476,103.73826828932226,-417.469007571496,93.32715418383083,-427.90269976220264,108.626359939022,0.9999999988483159,Load. Capture Rate (Expected),,,,,,,1.4,1.4576603349134152
312,0.6,,0.5,0.1,,,,,,,,,Price Sensitivity (Expected),,,,,,,,
313,0.7,,0.5,0.1,,,,,,,,,Price Sensitivity (Expected),,,,,,,,
314,0.8,0.06876123472390708,0.5,0.1,40.00000000435934,29.999999927426302,74.33560688730952,-206.19276525094511,65.85852827336419,-208.9838398190331,23.660158531065445,0.9999999975808768,Price Sensitivity (Expected),,,,,,,,
315,0.85,0.07299232181172596,0.5,0.1,40.987964256904974,29.999999765985358,76.17162997327036,-215.99600692564448,70.58112228713134,-221.68875495440122,31.825351610017304,0.999999992199512,Price Sensitivity (Expected),,,,,,,,
316,0.9,0.07722340889954481,0.5,0.1,43.518809059636595,29.99999976525963,80.87492708131106,-228.7189970804373,75.30222026661225,-234.3936924673098,31.62341365376417,0.999999992175321,Price Sensitivity (Expected),,,,,,,,
317,0.95,0.08145449598736366,0.5,0.1,46.04901113445976,29.99999976395764,85.5770297502103,-241.44077399720564,80.02085707559282,-247.09863268809133,31.436039855146124,0.9999999921319213,Price Sensitivity (Expected),,,,,,,,
318,1.0,0.08568558307518252,0.5,0.1,48.57773199578347,29.99999976243267,90.27637974655079,-254.1597478633431,84.73398740026025,-259.8035740497056,31.280299059089668,0.9999999920810889,Price Sensitivity (Expected),,,,,,,,
319,1.05,0.08991667016300138,0.5,0.1,51.10578814216635,29.999999760859485,94.97449444319388,-266.87746382192665,89.44436975736406,-272.50879784570475,31.141979299048604,0.9999999920286495,Price Sensitivity (Expected),,,,,,,,
320,1.1,0.09414775725082024,0.5,0.1,53.63371213288465,29.99999975921032,99.6723635430605,-279.5949296889428,94.15407974046815,-285.21420605080317,31.00876172994424,0.9999999919736773,Price Sensitivity (Expected),,,,,,,,
321,1.15,0.09837884433863911,0.5,0.1,56.161041738763174,29.99999975601816,104.36912804419872,-292.31144536079194,98.86128736445272,-297.91983173104586,30.890098597817556,0.999999991867272,Price Sensitivity (Expected),,,,,,,,
322,1.2,0.10260993142645797,0.5,0.1,58.68782195648918,29.999999753262536,109.06487156774276,-305.0273398703521,103.56679783246634,-310.62567572766636,30.78006333835586,0.9999999917754179,Price Sensitivity (Expected),,,,,,,,
323,1.3,0.11107210560209568,0.5,0.1,63.73940277153058,29.99999974611863,118.45267970796506,-330.45675564979615,112.97090341213925,-336.0386073018887,30.598462073257092,0.9999999915372876,Price Sensitivity (Expected),,,,,,,,
324,1.4,0.11953427977773338,0.5,0.1,68.78845137118263,29.999999741800845,127.8357820036548,-355.88145020918085,122.36457995302317,-361.4525345956274,30.480528319368272,0.9999999913933615,Price Sensitivity (Expected),,,,,,,,
325,0.6,0.08526004654766038,0.5,0.1,49.34406091975207,29.999999723236474,91.70051787778345,-254.1944117394866,88.42090300179038,-257.5339126256545,10.952276784668342,0.9999999907745492,Price Sensitivity (Expected),,,,,,,,
326,0.7,0.08536643067954093,0.5,0.1,49.161072163095966,29.999999740460385,91.36045337277466,-254.20071739761192,87.53151077257625,-258.0995612266121,14.928449228379357,0.9999999913486796,Price Sensitivity (Expected),,,,,,,,
327,0.8,0.08547281481142145,0.5,0.1,48.971048924288574,29.99999974811774,91.00731605596407,-254.1939109353956,86.61606739726113,-258.66532625370195,19.635096519016543,0.9999999916039247,Price Sensitivity (Expected),,,,,,,,
328,0.85,0.08552600687736173,0.5,0.1,48.87416015444658,29.99999975373741,90.82725891938078,-254.1872200170046,86.15029948154736,-258.94946783041405,22.272839856226927,0.999999991791247,Price Sensitivity (Expected),,,,,,,,
329,0.9,0.085579198943302,0.5,0.1,48.77580942626078,29.999999757494226,90.64448489395127,-254.17870982350325,85.68014489807291,-259.2339037190332,25.095701242499487,0.9999999919164743,Price Sensitivity (Expected),,,,,,,,
330,0.95,0.08563239100924226,0.5,0.1,48.67690391945689,29.99999976077479,90.46067987340811,-254.16948092714912,85.20767016655522,-259.5186283636744,28.09912340745452,0.9999999920258263,Price Sensitivity (Expected),,,,,,,,
331,1.0,0.08568558307518252,0.5,0.1,48.57773199578347,29.99999976243267,90.27637974655079,-254.1597478633431,84.73398740026025,-259.8035740497056,31.280299059089668,0.9999999920810889,Price Sensitivity (Expected),,,,,,,,
332,1.05,0.08573877514112278,0.5,0.1,48.477916650096965,29.999999763891587,90.0908838905627,-254.14879718675104,84.25762680932475,-260.0888113335349,34.64962958438065,0.9999999921297196,Price Sensitivity (Expected),,,,,,,,
333,1.1,0.08579196720706306,0.5,0.1,48.376837788314354,29.99999976505962,89.90303992872103,-254.1354554304152,83.77656887434438,-260.3740497581971,38.22056756915415,0.999999992168654,Price Sensitivity (Expected),,,,,,,,
334,1.15,0.08584515927300333,0.5,0.1,48.275103158962594,29.999999650338133,89.7139773129467,-254.12087272335248,83.29307326096685,-260.6592881828592,41.982538317474386,0.9999999883446045,Price Sensitivity (Expected),,,,,,,,
335,1.2,0.0858983513389436,0.5,0.1,48.17304890235101,29.99999971594796,89.52432067723296,-254.1057048492583,82.80830913905075,-260.94453989113424,45.92969504896366,0.9999999905315987,Price Sensitivity (Expected),,,,,,,,
336,1.3,0.08600473547082413,0.5,0.1,47.96860208437241,29.999999770746673,89.1443787143366,-254.07475800571675,81.837702702722,-261.51505965644856,54.36387359057863,0.9999999923582225,Price Sensitivity (Expected),,,,,,,,
337,1.4,0.08611111960270466,0.5,0.1,47.76263433911077,29.999999772492068,88.76161028374946,-254.04093300645823,80.86144330917367,-262.0855794217629,63.55404993232929,0.9999999924164023,Price Sensitivity (Expected),,,,,,,,
338,,,0.5,0.1,48.82518277288938,29.999999782468592,53.77175458346299,-256.67554214686294,50.737960790928156,-259.8035740497056,9.489803769695053,0.9999999927489531,Production (Expected),0.6,56.80700928544175,,,,,,
339,,,0.5,0.1,48.73936331480378,29.999999776657294,62.902118895209384,-256.0452883758925,59.24065142783147,-259.8035740497056,13.76084072777926,0.9999999925552431,Production (Expected),0.7,66.27048774565624,,,,,,
340,,,0.5,0.1,48.673293288323386,29.999999770154453,72.02922340028192,-255.41653887024626,67.74077974047758,-259.8035740497056,18.813553200691103,0.9999999923384818,Production (Expected),0.8,75.73396620587074,,,,,,
341,,,0.5,0.1,48.645462380600634,29.99999976583772,76.59159065926835,-255.10189027515787,71.98928345545856,-259.8035740497056,21.63859310563668,0.9999999921945907,Production (Expected),0.85,80.46570543597798,,,,,,
342,,,0.5,0.1,48.6204744482891,29.999999763847754,81.15343564296576,-254.78773683150573,76.23769261773694,-259.8035740497056,24.656566821049246,0.9999999921282585,Production (Expected),0.9,85.19744466608525,,,,,,
343,,,0.5,0.1,48.59805869069073,29.999999763747955,85.71508785827919,-254.47382836300284,80.48610178001532,-259.8035740497056,27.869165996455756,0.9999999921249318,Production (Expected),0.95,89.92918389619248,,,,,,
344,,,0.5,0.1,48.57773199578347,29.99999976243267,90.27637974655079,-254.1597478633431,84.73398740026025,-259.8035740497056,31.280299059089668,0.9999999920810889,Production (Expected),1.0,94.66092312629972,,,,,,
345,,,0.5,0.1,48.558906657624696,29.999999754518267,94.83675659820338,-253.84543817913573,88.98104834776683,-259.8035740497056,34.88910537451806,0.9999999918172756,Production (Expected),1.05,99.39266235640697,,,,,,
346,,,0.5,0.1,48.54134979382217,29.999999652949597,99.3961678043452,-253.53199709662434,93.22739110634907,-259.8035740497056,38.68795776785732,0.9999999884316533,Production (Expected),1.1,104.12440158651421,,,,,,
347,,,0.5,0.1,48.52517095729198,29.999999751256794,103.95520814059878,-253.2185286372366,97.47338932220424,-259.8035740497056,42.683071274524316,0.9999999917085598,Production (Expected),1.15,108.85614081662146,,,,,,
348,,,0.5,0.1,48.50986097500396,29.99999974466477,108.51312989689083,-252.9055834975616,101.7193875380594,-259.8035740497056,46.8631706049199,0.9999999914888257,Production (Expected),1.2,113.58788004672874,,,,,,
349,,,0.5,0.1,48.481804635227746,29.9999997420395,117.62650013024265,-252.27798941633387,110.20572274039606,-259.8035740497056,55.845688292702036,0.9999999914013167,Production (Expected),1.3,123.05135850694322,,,,,,
350,,,0.5,0.1,48.45724075110345,29.999999380640666,126.73838441995528,-251.6514162509258,118.6912768744575,-259.8035740497056,65.6012905346497,0.9999999793546889,Production (Expected),1.4,132.51483696715772,,,,,,
351,,,0.5,0.1,48.42638892341024,29.999999758266302,90.65964225511638,-253.8711847197331,84.7911749638497,-259.8035740497056,34.81403274200322,0.9999999919422101,Production (Std),0.6,94.65046771663779,,,,,,
352,,,0.5,0.1,48.46509623510712,29.999999728235032,90.56584466275761,-253.94497222532962,84.78094491701714,-259.8035740497056,33.89142420422738,0.9999999909411678,Production (Std),0.7,94.65308156905328,,,,,,
353,,,0.5,0.1,48.503827143067554,29.999999761931733,90.47182549945295,-254.01881011320782,84.77023236964762,-259.8035740497056,32.98237031788148,0.999999992064391,Production (Std),0.8,94.65569542146878,,,,,,
354,,,0.5,0.1,48.522764370617026,29.999999761995145,90.42391825351936,-254.0549178106383,84.76308012100841,-259.8035740497056,32.542212448809224,0.9999999920665048,Production (Std),0.85,94.65700234767651,,,,,,
355,,,0.5,0.1,48.54117901921704,29.999999762069837,90.37497309413052,-254.09003600643734,84.75385163888521,-259.8035740497056,32.11649128037563,0.9999999920689946,Production (Std),0.9,94.65830927388426,,,,,,
356,,,0.5,0.1,48.55955310703287,29.999999762237053,90.32588931498486,-254.12507690264408,84.74434551157236,-259.8035740497056,31.694780563876872,0.9999999920745685,Production (Std),0.95,94.65961620009199,,,,,,
357,,,0.5,0.1,48.57773199578347,29.99999976243267,90.27637974655079,-254.1597478633431,84.73398740026025,-259.8035740497056,31.280299059089668,0.9999999920810889,Production (Std),1.0,94.66092312629972,,,,,,
358,,,0.5,0.1,48.595728615374945,29.999999762670388,90.22646939991918,-254.19407336552874,84.72282732713,-259.8035740497056,30.872683972775544,0.9999999920890129,Production (Std),1.05,94.66223005250747,,,,,,
359,,,0.5,0.1,48.61361750771338,29.999999762909887,90.17629748524597,-254.22819447827416,84.71114371196632,-259.8035740497056,30.470306702274907,0.9999999920969962,Production (Std),1.1,94.66353697871521,,,,,,
360,,,0.5,0.1,48.63153962400283,29.999999763192378,90.12612577389127,-254.26237793637816,84.69946009680262,-259.8035740497056,30.070218758211148,0.9999999921064125,Production (Std),1.15,94.66484390492295,,,,,,
361,,,0.5,0.1,48.64949505728659,29.999999763500295,90.07595426716512,-254.2966239144478,84.68777648163892,-259.8035740497056,29.672426384796687,0.9999999921166765,Production (Std),1.2,94.66615083113068,,,,,,
362,,,0.5,0.1,48.68539403386492,29.999999699652918,89.97540449700234,-254.3650917979263,84.66399387773109,-259.8035740497056,28.886012384818862,0.9999999899884305,Production (Std),1.3,94.66876468354616,,,,,,
